StudentCode,StudentName,UcCode,ClassCode
202077252,Manuel Tome,L.EIC025,3LEIC06
202035007,Rafael,L.EIC011,2LEIC14
202035007,Rafael,L.EIC012,2LEIC09
202035007,Rafael,L.EIC021,3LEIC08
202035007,Rafael,L.EIC022,3LEIC12
202035007,Rafael,L.EIC024,3LEIC10
202065947,Jose Inacio,L.EIC021,3LEIC12
202065947,Jose Inacio,L.EIC022,3LEIC10
202065947,Jose Inacio,L.EIC023,3LEIC13
202065947,Jose Inacio,L.EIC024,3LEIC11
202065947,Jose Inacio,L.EIC025,3LEIC10
202065777,Jose Guilherme,L.EIC021,3LEIC04
202065777,Jose Guilherme,L.EIC022,3LEIC03
202065777,Jose Guilherme,L.EIC023,3LEIC07
202065777,Jose Guilherme,L.EIC024,3LEIC04
202065777,Jose Guilherme,L.EIC025,3LEIC05
202065692,Manuel Evandro,L.EIC021,3LEIC05
202065692,Manuel Evandro,L.EIC022,3LEIC06
202065692,Manuel Evandro,L.EIC023,3LEIC05
202065692,Manuel Evandro,L.EIC024,3LEIC01
202065692,Manuel Evandro,L.EIC025,3LEIC06
202055492,Jose Eduardo,L.EIC012,2LEIC15
202055492,Jose Eduardo,L.EIC013,2LEIC12
202055492,Jose Eduardo,L.EIC014,2LEIC15
202055492,Jose Eduardo,L.EIC021,3LEIC12
202055492,Jose Eduardo,L.EIC023,3LEIC10
202055492,Jose Eduardo,L.EIC025,3LEIC13
202055662,Quintino,L.EIC012,2LEIC14
202055662,Quintino,L.EIC013,2LEIC11
202055662,Quintino,L.EIC014,2LEIC09
202055662,Quintino,L.EIC015,2LEIC11
202060252,Jeronimo,L.EIC013,2LEIC11
202060252,Jeronimo,L.EIC014,2LEIC12
202060252,Jeronimo,L.EIC021,3LEIC12
202060252,Jeronimo,L.EIC022,3LEIC12
202060252,Jeronimo,L.EIC023,3LEIC14
202060252,Jeronimo,L.EIC025,3LEIC15
202070622,Jose Tristao,L.EIC021,3LEIC03
202070622,Jose Tristao,L.EIC022,3LEIC04
202070622,Jose Tristao,L.EIC023,3LEIC01
202070622,Jose Tristao,L.EIC024,3LEIC01
202070622,Jose Tristao,L.EIC025,3LEIC07
201964162,Jose Leopoldo,L.EIC015,2LEIC04
201964162,Jose Leopoldo,L.EIC021,3LEIC14
201964162,Jose Leopoldo,L.EIC022,3LEIC14
201964162,Jose Leopoldo,L.EIC023,3LEIC14
201964162,Jose Leopoldo,L.EIC024,3LEIC08
201964162,Jose Leopoldo,L.EIC025,3LEIC15
202024977,Angelina,L.EIC002,1LEIC13
202024977,Angelina,L.EIC013,2LEIC15
202024977,Angelina,L.EIC015,2LEIC12
202024977,Angelina,L.EIC021,3LEIC08
202024977,Angelina,L.EIC022,3LEIC12
202024977,Angelina,L.EIC023,3LEIC13
202021067,Laura,L.EIC001,1LEIC12
202021067,Laura,L.EIC002,1LEIC14
202021067,Laura,L.EIC003,1LEIC15
202021067,Laura,L.EIC004,1LEIC13
202021067,Laura,L.EIC005,1LEIC14
202061187,Eurico,L.EIC013,2LEIC10
202061187,Eurico,L.EIC021,3LEIC05
202061187,Eurico,L.EIC022,3LEIC05
202061187,Eurico,L.EIC023,3LEIC03
202075637,Manuel Hugo,L.EIC021,3LEIC02
202075637,Manuel Hugo,L.EIC022,3LEIC02
202075637,Manuel Hugo,L.EIC023,3LEIC02
202075637,Manuel Hugo,L.EIC024,3LEIC02
202075637,Manuel Hugo,L.EIC025,3LEIC02
202034582,Goncalo,L.EIC011,2LEIC10
202034582,Goncalo,L.EIC021,3LEIC06
202034582,Goncalo,L.EIC022,3LEIC07
202034582,Goncalo,L.EIC023,3LEIC07
202034582,Goncalo,L.EIC024,3LEIC04
202034582,Goncalo,L.EIC025,3LEIC07
202058042,Manuel Joel,L.EIC013,2LEIC11
202058042,Manuel Joel,L.EIC014,2LEIC12
202058042,Manuel Joel,L.EIC021,3LEIC10
202058042,Manuel Joel,L.EIC024,3LEIC12
202058042,Manuel Joel,L.EIC025,3LEIC08
202053027,Hercules,L.EIC011,2LEIC09
202053027,Hercules,L.EIC012,2LEIC15
202053027,Hercules,L.EIC013,2LEIC09
202053027,Hercules,L.EIC014,2LEIC13
202053027,Hercules,L.EIC021,3LEIC04
202053027,Hercules,L.EIC022,3LEIC04
202058467,Gilberto,L.EIC013,2LEIC13
202058467,Gilberto,L.EIC021,3LEIC14
202058467,Gilberto,L.EIC022,3LEIC14
202058467,Gilberto,L.EIC023,3LEIC14
202058467,Gilberto,L.EIC025,3LEIC11
202058807,Eugenio,L.EIC013,2LEIC14
202058807,Eugenio,L.EIC021,3LEIC03
202058807,Eugenio,L.EIC022,3LEIC03
202058807,Eugenio,L.EIC023,3LEIC07
202058807,Eugenio,L.EIC025,3LEIC04
202038662,David,L.EIC011,2LEIC02
202038662,David,L.EIC012,2LEIC02
202038662,David,L.EIC013,2LEIC02
202038662,David,L.EIC014,2LEIC02
202038662,David,L.EIC015,2LEIC02
202057447,Armando,L.EIC013,2LEIC14
202057447,Armando,L.EIC021,3LEIC12
202057447,Armando,L.EIC022,3LEIC12
202057447,Armando,L.EIC023,3LEIC08
202057447,Armando,L.EIC025,3LEIC15
202022852,Verónica,L.EIC002,1LEIC13
202022852,Verónica,L.EIC003,1LEIC13
202022852,Verónica,L.EIC004,1LEIC13
202073512,Manuel Elias,L.EIC021,3LEIC09
202073512,Manuel Elias,L.EIC022,3LEIC09
202073512,Manuel Elias,L.EIC023,3LEIC09
202073512,Manuel Elias,L.EIC024,3LEIC09
202073512,Manuel Elias,L.EIC025,3LEIC09
202056682,Manuel Celso,L.EIC012,2LEIC10
202056682,Manuel Celso,L.EIC013,2LEIC12
202056682,Manuel Celso,L.EIC014,2LEIC11
202056682,Manuel Celso,L.EIC015,2LEIC14
202061612,Aristides,L.EIC013,2LEIC10
202061612,Aristides,L.EIC021,3LEIC10
202061612,Aristides,L.EIC022,3LEIC08
202061612,Aristides,L.EIC023,3LEIC11
202061612,Aristides,L.EIC025,3LEIC10
202062887,Antonio Luis,L.EIC014,2LEIC15
202062887,Antonio Luis,L.EIC021,3LEIC14
202062887,Antonio Luis,L.EIC022,3LEIC10
202062887,Antonio Luis,L.EIC023,3LEIC08
202062887,Antonio Luis,L.EIC025,3LEIC11
202063227,Aramis,L.EIC014,2LEIC14
202063227,Aramis,L.EIC015,2LEIC13
202063227,Aramis,L.EIC021,3LEIC14
202063227,Aramis,L.EIC022,3LEIC14
202063227,Aramis,L.EIC024,3LEIC12
202063227,Aramis,L.EIC025,3LEIC10
202074872,Jose Armindo,L.EIC021,3LEIC09
202074872,Jose Armindo,L.EIC022,3LEIC14
202074872,Jose Armindo,L.EIC023,3LEIC09
202074872,Jose Armindo,L.EIC025,3LEIC08
202075042,Eliseu,L.EIC021,3LEIC14
202075042,Eliseu,L.EIC022,3LEIC14
202075042,Eliseu,L.EIC023,3LEIC12
202075042,Eliseu,L.EIC024,3LEIC08
202075042,Eliseu,L.EIC025,3LEIC15
202066287,Mauro,L.EIC021,3LEIC04
202066287,Mauro,L.EIC022,3LEIC04
202066287,Mauro,L.EIC023,3LEIC04
202066287,Mauro,L.EIC024,3LEIC04
202066287,Mauro,L.EIC025,3LEIC04
202056087,Lucio,L.EIC012,2LEIC03
202056087,Lucio,L.EIC013,2LEIC03
202056087,Lucio,L.EIC014,2LEIC03
202056087,Lucio,L.EIC015,2LEIC03
202067987,Reinaldo,L.EIC021,3LEIC02
202067987,Reinaldo,L.EIC022,3LEIC06
202067987,Reinaldo,L.EIC023,3LEIC06
202067987,Reinaldo,L.EIC024,3LEIC06
202067987,Reinaldo,L.EIC025,3LEIC03
202067647,Manuel Dinis,L.EIC021,3LEIC02
202067647,Manuel Dinis,L.EIC022,3LEIC06
202067647,Manuel Dinis,L.EIC023,3LEIC04
202067647,Manuel Dinis,L.EIC024,3LEIC03
202067647,Manuel Dinis,L.EIC025,3LEIC03
202067902,Matias,L.EIC021,3LEIC12
202067902,Matias,L.EIC022,3LEIC09
202067902,Matias,L.EIC023,3LEIC12
202067902,Matias,L.EIC024,3LEIC11
202067902,Matias,L.EIC025,3LEIC14
202055407,Manuel Edgar,L.EIC012,2LEIC13
202055407,Manuel Edgar,L.EIC014,2LEIC10
202055407,Manuel Edgar,L.EIC021,3LEIC11
202055407,Manuel Edgar,L.EIC022,3LEIC10
202055407,Manuel Edgar,L.EIC025,3LEIC12
202063907,Jose Baltazar,L.EIC015,2LEIC03
202063907,Jose Baltazar,L.EIC021,3LEIC06
202063907,Jose Baltazar,L.EIC022,3LEIC05
202063907,Jose Baltazar,L.EIC023,3LEIC07
202063907,Jose Baltazar,L.EIC024,3LEIC05
202063907,Jose Baltazar,L.EIC025,3LEIC07
202074532,Jose Bartolomeu,L.EIC021,3LEIC04
202074532,Jose Bartolomeu,L.EIC022,3LEIC01
202074532,Jose Bartolomeu,L.EIC023,3LEIC01
202074532,Jose Bartolomeu,L.EIC024,3LEIC01
202074532,Jose Bartolomeu,L.EIC025,3LEIC07
202074447,Manuel Bartolomeu,L.EIC021,3LEIC04
202074447,Manuel Bartolomeu,L.EIC022,3LEIC01
202074447,Manuel Bartolomeu,L.EIC023,3LEIC01
202074447,Manuel Bartolomeu,L.EIC024,3LEIC02
202074447,Manuel Bartolomeu,L.EIC025,3LEIC05
202031777,Magali,L.EIC005,1LEIC08
202031777,Magali,L.EIC011,2LEIC09
202031777,Magali,L.EIC012,2LEIC11
202031777,Magali,L.EIC013,2LEIC09
202031777,Magali,L.EIC014,2LEIC11
202031777,Magali,L.EIC015,2LEIC14
202074192,Jose Alfredo,L.EIC021,3LEIC02
202074192,Jose Alfredo,L.EIC022,3LEIC06
202074192,Jose Alfredo,L.EIC023,3LEIC05
202074192,Jose Alfredo,L.EIC024,3LEIC03
202074192,Jose Alfredo,L.EIC025,3LEIC05
202062802,Jose Gastao,L.EIC014,2LEIC13
202062802,Jose Gastao,L.EIC021,3LEIC05
202062802,Jose Gastao,L.EIC022,3LEIC07
202062802,Jose Gastao,L.EIC023,3LEIC04
202062802,Jose Gastao,L.EIC025,3LEIC04
202069347,Manuel Sebastiao,L.EIC021,3LEIC01
202069347,Manuel Sebastiao,L.EIC022,3LEIC01
202069347,Manuel Sebastiao,L.EIC023,3LEIC01
202069347,Manuel Sebastiao,L.EIC024,3LEIC01
202069347,Manuel Sebastiao,L.EIC025,3LEIC01
202070027,Manuel Armindo,L.EIC021,3LEIC03
202070027,Manuel Armindo,L.EIC022,3LEIC04
202070027,Manuel Armindo,L.EIC023,3LEIC01
202070027,Manuel Armindo,L.EIC024,3LEIC02
202070027,Manuel Armindo,L.EIC025,3LEIC05
202070282,Manuel Alvaro,L.EIC021,3LEIC08
202070282,Manuel Alvaro,L.EIC022,3LEIC08
202070282,Manuel Alvaro,L.EIC023,3LEIC12
202070282,Manuel Alvaro,L.EIC024,3LEIC08
202070282,Manuel Alvaro,L.EIC025,3LEIC12
202070367,Jose Alvaro,L.EIC021,3LEIC10
202070367,Jose Alvaro,L.EIC022,3LEIC08
202070367,Jose Alvaro,L.EIC023,3LEIC11
202070367,Jose Alvaro,L.EIC024,3LEIC09
202070367,Jose Alvaro,L.EIC025,3LEIC15
202040277,Edgar,L.EIC011,2LEIC03
202040277,Edgar,L.EIC012,2LEIC01
202040277,Edgar,L.EIC013,2LEIC03
202040277,Edgar,L.EIC015,2LEIC03
202040277,Edgar,L.EIC022,3LEIC03
202061102,Alfredo,L.EIC013,2LEIC05
202061102,Alfredo,L.EIC021,3LEIC14
202061102,Alfredo,L.EIC022,3LEIC14
202061102,Alfredo,L.EIC023,3LEIC14
202061102,Alfredo,L.EIC024,3LEIC08
202061102,Alfredo,L.EIC025,3LEIC14
202056342,Jose Godofredo,L.EIC012,2LEIC13
202056342,Jose Godofredo,L.EIC021,3LEIC12
202056342,Jose Godofredo,L.EIC022,3LEIC14
202056342,Jose Godofredo,L.EIC023,3LEIC14
202056342,Jose Godofredo,L.EIC024,3LEIC12
202056342,Jose Godofredo,L.EIC025,3LEIC09
202075722,Jose Hugo,L.EIC021,3LEIC04
202075722,Jose Hugo,L.EIC022,3LEIC03
202075722,Jose Hugo,L.EIC023,3LEIC07
202075722,Jose Hugo,L.EIC024,3LEIC04
202075722,Jose Hugo,L.EIC025,3LEIC05
202076912,Jose Jesus,L.EIC021,3LEIC10
202076912,Jose Jesus,L.EIC022,3LEIC12
202076912,Jose Jesus,L.EIC023,3LEIC11
202076912,Jose Jesus,L.EIC024,3LEIC09
202076912,Jose Jesus,L.EIC025,3LEIC14
202077422,Manuel Hilario,L.EIC021,3LEIC09
202077422,Manuel Hilario,L.EIC022,3LEIC09
202077422,Manuel Hilario,L.EIC023,3LEIC10
202077422,Manuel Hilario,L.EIC024,3LEIC08
202077422,Manuel Hilario,L.EIC025,3LEIC14
202022682,Leticia,L.EIC001,1LEIC12
202022682,Leticia,L.EIC002,1LEIC14
202022682,Leticia,L.EIC003,1LEIC10
202022682,Leticia,L.EIC004,1LEIC15
202022682,Leticia,L.EIC005,1LEIC12
202022682,Leticia,L.EIC013,2LEIC03
202077337,Jose Tome,L.EIC021,3LEIC03
202077337,Jose Tome,L.EIC022,3LEIC03
202077337,Jose Tome,L.EIC023,3LEIC03
202077337,Jose Tome,L.EIC024,3LEIC03
202077337,Jose Tome,L.EIC025,3LEIC04
202054897,Manuel Anselmo,L.EIC011,2LEIC03
202054897,Manuel Anselmo,L.EIC012,2LEIC03
202054897,Manuel Anselmo,L.EIC013,2LEIC03
202054897,Manuel Anselmo,L.EIC014,2LEIC03
202054897,Manuel Anselmo,L.EIC015,2LEIC03
202031862,Marisa,L.EIC005,1LEIC04
202031862,Marisa,L.EIC013,2LEIC08
202031862,Marisa,L.EIC015,2LEIC04
202031862,Marisa,L.EIC021,3LEIC05
202031862,Marisa,L.EIC023,3LEIC05
202034667,Pedro,L.EIC011,2LEIC13
202034667,Pedro,L.EIC012,2LEIC12
202034667,Pedro,L.EIC013,2LEIC16
202034667,Pedro,L.EIC014,2LEIC11
202034667,Pedro,L.EIC015,2LEIC09
202034752,Guilherme,L.EIC011,2LEIC05
202034752,Guilherme,L.EIC012,2LEIC06
202034752,Guilherme,L.EIC013,2LEIC04
202034752,Guilherme,L.EIC015,2LEIC06
202034752,Guilherme,L.EIC022,3LEIC04
202070112,Ramiro,L.EIC021,3LEIC05
202070112,Ramiro,L.EIC022,3LEIC05
202070112,Ramiro,L.EIC023,3LEIC05
202070112,Ramiro,L.EIC024,3LEIC05
202070112,Ramiro,L.EIC025,3LEIC05
202056257,Jose Humberto,L.EIC012,2LEIC13
202056257,Jose Humberto,L.EIC021,3LEIC03
202056257,Jose Humberto,L.EIC022,3LEIC05
202056257,Jose Humberto,L.EIC023,3LEIC06
202056257,Jose Humberto,L.EIC024,3LEIC02
202056257,Jose Humberto,L.EIC025,3LEIC04
202056172,Manuel Humberto,L.EIC012,2LEIC03
202056172,Manuel Humberto,L.EIC013,2LEIC04
202056172,Manuel Humberto,L.EIC021,3LEIC12
202056172,Manuel Humberto,L.EIC022,3LEIC10
202056172,Manuel Humberto,L.EIC023,3LEIC08
202056172,Manuel Humberto,L.EIC025,3LEIC12
202076487,Maciel,L.EIC021,3LEIC04
202076487,Maciel,L.EIC022,3LEIC04
202076487,Maciel,L.EIC023,3LEIC04
202076487,Maciel,L.EIC024,3LEIC04
202076487,Maciel,L.EIC025,3LEIC04
202033392,Susana,L.EIC011,2LEIC03
202033392,Susana,L.EIC012,2LEIC01
202033392,Susana,L.EIC013,2LEIC03
202033392,Susana,L.EIC014,2LEIC03
202033392,Susana,L.EIC015,2LEIC03
202030417,Monica,L.EIC004,1LEIC07
202030417,Monica,L.EIC011,2LEIC01
202030417,Monica,L.EIC012,2LEIC02
202030417,Monica,L.EIC013,2LEIC08
202030417,Monica,L.EIC014,2LEIC05
202023447,Jenifer,L.EIC002,1LEIC13
202023447,Jenifer,L.EIC011,2LEIC10
202023447,Jenifer,L.EIC012,2LEIC12
202023447,Jenifer,L.EIC014,2LEIC15
202023447,Jenifer,L.EIC015,2LEIC09
202065522,Jose Henrique,L.EIC021,3LEIC05
202065522,Jose Henrique,L.EIC022,3LEIC02
202065522,Jose Henrique,L.EIC023,3LEIC02
202065522,Jose Henrique,L.EIC024,3LEIC04
202065522,Jose Henrique,L.EIC025,3LEIC07
202069857,Gustavo Manuel,L.EIC021,3LEIC04
202069857,Gustavo Manuel,L.EIC022,3LEIC04
202069857,Gustavo Manuel,L.EIC023,3LEIC04
202069857,Gustavo Manuel,L.EIC024,3LEIC04
202069857,Gustavo Manuel,L.EIC025,3LEIC04
202071982,Jose Elias,L.EIC021,3LEIC01
202071982,Jose Elias,L.EIC022,3LEIC07
202071982,Jose Elias,L.EIC023,3LEIC06
202071982,Jose Elias,L.EIC024,3LEIC04
202071982,Jose Elias,L.EIC025,3LEIC03
202062972,Manuel Matias,L.EIC014,2LEIC15
202062972,Manuel Matias,L.EIC021,3LEIC12
202062972,Manuel Matias,L.EIC022,3LEIC10
202062972,Manuel Matias,L.EIC023,3LEIC08
202062972,Manuel Matias,L.EIC024,3LEIC10
202062972,Manuel Matias,L.EIC025,3LEIC09
202072492,Jacome,L.EIC021,3LEIC05
202072492,Jacome,L.EIC022,3LEIC03
202072492,Jacome,L.EIC023,3LEIC03
202072492,Jacome,L.EIC024,3LEIC04
202072492,Jacome,L.EIC025,3LEIC01
202064672,Manuel Eurico,L.EIC015,2LEIC03
202064672,Manuel Eurico,L.EIC021,3LEIC11
202064672,Manuel Eurico,L.EIC023,3LEIC09
202064672,Manuel Eurico,L.EIC024,3LEIC10
202072747,Manuel Gil,L.EIC021,3LEIC04
202072747,Manuel Gil,L.EIC022,3LEIC04
202072747,Manuel Gil,L.EIC023,3LEIC04
202072747,Manuel Gil,L.EIC024,3LEIC04
202072747,Manuel Gil,L.EIC025,3LEIC04
202028037,Vera,L.EIC003,1LEIC08
202028037,Vera,L.EIC012,2LEIC12
202028037,Vera,L.EIC013,2LEIC14
202028037,Vera,L.EIC014,2LEIC15
202067392,Jose Helio,L.EIC021,3LEIC03
202067392,Jose Helio,L.EIC022,3LEIC02
202067392,Jose Helio,L.EIC023,3LEIC04
202067392,Jose Helio,L.EIC024,3LEIC03
202067392,Jose Helio,L.EIC025,3LEIC04
202057617,Jose Hernani,L.EIC013,2LEIC15
202057617,Jose Hernani,L.EIC021,3LEIC10
202057617,Jose Hernani,L.EIC022,3LEIC09
202057617,Jose Hernani,L.EIC023,3LEIC12
202057617,Jose Hernani,L.EIC024,3LEIC11
202057617,Jose Hernani,L.EIC025,3LEIC14
202069262,Jose Fabio,L.EIC021,3LEIC05
202069262,Jose Fabio,L.EIC022,3LEIC05
202069262,Jose Fabio,L.EIC023,3LEIC05
202069262,Jose Fabio,L.EIC024,3LEIC05
202069262,Jose Fabio,L.EIC025,3LEIC05
202069092,Manuel Fabio,L.EIC021,3LEIC01
202069092,Manuel Fabio,L.EIC022,3LEIC01
202069092,Manuel Fabio,L.EIC023,3LEIC01
202069092,Manuel Fabio,L.EIC024,3LEIC01
202069092,Manuel Fabio,L.EIC025,3LEIC01
202074957,Valter,L.EIC021,3LEIC02
202074957,Valter,L.EIC022,3LEIC06
202074957,Valter,L.EIC023,3LEIC06
202074957,Valter,L.EIC024,3LEIC06
202074957,Valter,L.EIC025,3LEIC05
202066117,Gastao,L.EIC021,3LEIC09
202066117,Gastao,L.EIC022,3LEIC12
202066117,Gastao,L.EIC023,3LEIC13
202066117,Gastao,L.EIC024,3LEIC08
202066117,Gastao,L.EIC025,3LEIC10
202071387,Maurilio,L.EIC021,3LEIC08
202071387,Maurilio,L.EIC022,3LEIC08
202071387,Maurilio,L.EIC023,3LEIC14
202071387,Maurilio,L.EIC024,3LEIC08
202071387,Maurilio,L.EIC025,3LEIC12
202068072,Manuel Valentino,L.EIC021,3LEIC03
202068072,Manuel Valentino,L.EIC022,3LEIC04
202068072,Manuel Valentino,L.EIC023,3LEIC01
202068072,Manuel Valentino,L.EIC024,3LEIC02
202068072,Manuel Valentino,L.EIC025,3LEIC03
202067817,Manuel Anastacio,L.EIC021,3LEIC01
202067817,Manuel Anastacio,L.EIC022,3LEIC07
202067817,Manuel Anastacio,L.EIC023,3LEIC03
202067817,Manuel Anastacio,L.EIC024,3LEIC03
202067817,Manuel Anastacio,L.EIC025,3LEIC03
202068582,Emilio,L.EIC021,3LEIC04
202068582,Emilio,L.EIC022,3LEIC02
202068582,Emilio,L.EIC023,3LEIC05
202068582,Emilio,L.EIC024,3LEIC03
202068582,Emilio,L.EIC025,3LEIC04
202028292,Nadia,L.EIC003,1LEIC15
202028292,Nadia,L.EIC004,1LEIC15
202028292,Nadia,L.EIC012,2LEIC13
202028292,Nadia,L.EIC014,2LEIC15
202030757,Angela,L.EIC004,1LEIC07
202030757,Angela,L.EIC011,2LEIC09
202030757,Angela,L.EIC012,2LEIC14
202030757,Angela,L.EIC013,2LEIC09
202030757,Angela,L.EIC014,2LEIC09
202030757,Angela,L.EIC015,2LEIC09
202053962,Salomão,L.EIC011,2LEIC03
202053962,Salomão,L.EIC012,2LEIC03
202053962,Salomão,L.EIC013,2LEIC03
202053962,Salomão,L.EIC014,2LEIC03
202053962,Salomão,L.EIC015,2LEIC03
202074362,Melchior,L.EIC021,3LEIC12
202074362,Melchior,L.EIC022,3LEIC12
202074362,Melchior,L.EIC023,3LEIC12
202074362,Melchior,L.EIC024,3LEIC10
202074362,Melchior,L.EIC025,3LEIC15
202074787,Jose Laureano,L.EIC021,3LEIC01
202074787,Jose Laureano,L.EIC022,3LEIC01
202074787,Jose Laureano,L.EIC023,3LEIC01
202074787,Jose Laureano,L.EIC024,3LEIC01
202074787,Jose Laureano,L.EIC025,3LEIC01
202055832,Porfirio,L.EIC012,2LEIC09
202024722,Lia,L.EIC002,1LEIC15
202024722,Lia,L.EIC011,2LEIC06
202024722,Lia,L.EIC012,2LEIC07
202024722,Lia,L.EIC013,2LEIC03
202024722,Lia,L.EIC014,2LEIC01
202024722,Lia,L.EIC015,2LEIC08
202070962,Jose Hilario,L.EIC021,3LEIC04
202070962,Jose Hilario,L.EIC022,3LEIC03
202070962,Jose Hilario,L.EIC023,3LEIC03
202070962,Jose Hilario,L.EIC024,3LEIC03
202070962,Jose Hilario,L.EIC025,3LEIC03
202068667,Jose Emilio,L.EIC021,3LEIC02
202068667,Jose Emilio,L.EIC022,3LEIC02
202068667,Jose Emilio,L.EIC023,3LEIC02
202068667,Jose Emilio,L.EIC024,3LEIC02
202068667,Jose Emilio,L.EIC025,3LEIC02
202075382,Jose Cesar,L.EIC021,3LEIC12
202075382,Jose Cesar,L.EIC022,3LEIC09
202075382,Jose Cesar,L.EIC023,3LEIC08
202075382,Jose Cesar,L.EIC024,3LEIC12
202075382,Jose Cesar,L.EIC025,3LEIC09
202075467,Manuel Artur,L.EIC021,3LEIC06
202075467,Manuel Artur,L.EIC022,3LEIC07
202075467,Manuel Artur,L.EIC023,3LEIC07
202075467,Manuel Artur,L.EIC024,3LEIC02
202075467,Manuel Artur,L.EIC025,3LEIC06
202076657,Camilo,L.EIC021,3LEIC06
202076657,Camilo,L.EIC022,3LEIC06
202076657,Camilo,L.EIC023,3LEIC07
202076657,Camilo,L.EIC024,3LEIC06
202076657,Camilo,L.EIC025,3LEIC06
202075977,Manuel Rodolfo,L.EIC021,3LEIC04
202075977,Manuel Rodolfo,L.EIC022,3LEIC03
202075977,Manuel Rodolfo,L.EIC023,3LEIC03
202075977,Manuel Rodolfo,L.EIC024,3LEIC03
202075977,Manuel Rodolfo,L.EIC025,3LEIC03
202062292,Joao Tiago,L.EIC013,2LEIC11
202062292,Joao Tiago,L.EIC021,3LEIC05
202062292,Joao Tiago,L.EIC022,3LEIC05
202062292,Joao Tiago,L.EIC023,3LEIC05
202062292,Joao Tiago,L.EIC024,3LEIC05
202062292,Joao Tiago,L.EIC025,3LEIC04
202077082,Manuel Lucas,L.EIC021,3LEIC03
202077082,Manuel Lucas,L.EIC022,3LEIC03
202077082,Manuel Lucas,L.EIC023,3LEIC03
202077082,Manuel Lucas,L.EIC024,3LEIC03
202077082,Manuel Lucas,L.EIC025,3LEIC03
202027272,Andreia,L.EIC002,1LEIC10
202027272,Andreia,L.EIC013,2LEIC16
202027272,Andreia,L.EIC015,2LEIC14
202027272,Andreia,L.EIC021,3LEIC12
202027272,Andreia,L.EIC022,3LEIC08
202027272,Andreia,L.EIC023,3LEIC08
202054047,Manuel Otavio,L.EIC011,2LEIC06
202054047,Manuel Otavio,L.EIC012,2LEIC06
202054047,Manuel Otavio,L.EIC013,2LEIC06
202054047,Manuel Otavio,L.EIC014,2LEIC06
202054047,Manuel Otavio,L.EIC015,2LEIC06
202074022,Jose Heitor,L.EIC021,3LEIC01
202074022,Jose Heitor,L.EIC022,3LEIC07
202074022,Jose Heitor,L.EIC023,3LEIC07
202074022,Jose Heitor,L.EIC024,3LEIC04
202074022,Jose Heitor,L.EIC025,3LEIC04
202073937,Manuel Augusto,L.EIC021,3LEIC06
202073937,Manuel Augusto,L.EIC022,3LEIC03
202073937,Manuel Augusto,L.EIC023,3LEIC06
202073937,Manuel Augusto,L.EIC025,3LEIC06
202065862,Manuel Inacio,L.EIC021,3LEIC05
202065862,Manuel Inacio,L.EIC022,3LEIC05
202065862,Manuel Inacio,L.EIC023,3LEIC05
202065862,Manuel Inacio,L.EIC024,3LEIC05
202065862,Manuel Inacio,L.EIC025,3LEIC05
202065607,Manuel Guilherme,L.EIC021,3LEIC06
202065607,Manuel Guilherme,L.EIC022,3LEIC06
202065607,Manuel Guilherme,L.EIC023,3LEIC06
202065607,Manuel Guilherme,L.EIC024,3LEIC06
202065607,Manuel Guilherme,L.EIC025,3LEIC06
202069687,Jose Mauro,L.EIC021,3LEIC04
202069687,Jose Mauro,L.EIC022,3LEIC01
202069687,Jose Mauro,L.EIC023,3LEIC01
202069687,Jose Mauro,L.EIC024,3LEIC01
202069687,Jose Mauro,L.EIC025,3LEIC07
202069517,Ramires,L.EIC021,3LEIC04
202069517,Ramires,L.EIC022,3LEIC03
202069517,Ramires,L.EIC023,3LEIC07
202069517,Ramires,L.EIC024,3LEIC04
202069517,Ramires,L.EIC025,3LEIC05
202041127,Romeu,L.EIC011,2LEIC10
202041127,Romeu,L.EIC014,2LEIC15
202041127,Romeu,L.EIC015,2LEIC13
202041127,Romeu,L.EIC022,3LEIC08
202041127,Romeu,L.EIC025,3LEIC12
202069942,Estevao,L.EIC021,3LEIC05
202069942,Estevao,L.EIC022,3LEIC05
202069942,Estevao,L.EIC023,3LEIC05
202069942,Estevao,L.EIC024,3LEIC05
202069942,Estevao,L.EIC025,3LEIC05
202060337,Marcelino,L.EIC013,2LEIC13
202060337,Marcelino,L.EIC021,3LEIC05
202060337,Marcelino,L.EIC022,3LEIC07
202060337,Marcelino,L.EIC023,3LEIC04
202060337,Marcelino,L.EIC025,3LEIC03
202064587,Manuel Tadeu,L.EIC015,2LEIC03
202064587,Manuel Tadeu,L.EIC021,3LEIC02
202064587,Manuel Tadeu,L.EIC022,3LEIC02
202064587,Manuel Tadeu,L.EIC023,3LEIC02
202064587,Manuel Tadeu,L.EIC024,3LEIC02
202064587,Manuel Tadeu,L.EIC025,3LEIC02
202076232,Jose Camilo,L.EIC021,3LEIC02
202076232,Jose Camilo,L.EIC022,3LEIC02
202076232,Jose Camilo,L.EIC023,3LEIC02
202076232,Jose Camilo,L.EIC024,3LEIC02
202076232,Jose Camilo,L.EIC025,3LEIC02
202065437,Manuel Henrique,L.EIC021,3LEIC11
202065437,Manuel Henrique,L.EIC022,3LEIC09
202065437,Manuel Henrique,L.EIC023,3LEIC10
202065437,Manuel Henrique,L.EIC024,3LEIC08
202065437,Manuel Henrique,L.EIC025,3LEIC15
